2007-02-02 09:30:00,USD,High Impact Expected,Unemployment Rate,4.6%,4.5%,4.5%
2007-02-02 09:30:00,USD,Medium Impact Expected,Average Hourly Earnings m/m,0.2%,0.4%,0.4%
2007-02-02 11:00:00,USD,Medium Impact Expected,Factory Orders m/m,2.4%,1.6%,1.2%
2007-02-02 11:00:00,USD,Medium Impact Expected,Revised UoM Consumer Sentiment,96.9,98.0,98.0
2007-02-02 11:00:00,USD,Low Impact Expected,Revised UoM Inflation Expectations,3.0%,,3.0%
2007-02-02 21:00:00,CNY,Low Impact Expected,Non-Manufacturing PMI,55.6,,
2007-02-04 17:45:00,NZD,High Impact Expected,Labor Cost Index q/q,1.0%,0.7%,0.8%
2007-02-04 18:30:00,AUD,Low Impact Expected,AIG Services Index,49.5,,49.5
2007-02-04 19:30:00,AUD,Low Impact Expected,MI Inflation Gauge m/m,0.0%,,0.3%
2007-02-04 20:30:00,AUD,High Impact Expected,Building Approvals m/m,-1.9%,-0.8%,3.5%
2007-02-04 20:30:00,AUD,High Impact Expected,Retail Sales m/m,0.3%,0.5%,0.2%
2007-02-04 20:30:00,AUD,Medium Impact Expected,ANZ Job Advertisements m/m,-0.1%,,11.8%
2007-02-05 04:15:00,EUR,Low Impact Expected,Spanish Services PMI,57.9,,58.1
2007-02-05 04:45:00,EUR,Low Impact Expected,Italian Services PMI,55.4,54.9,55.0
2007-02-05 05:00:00,EUR,Low Impact Expected,Final Services PMI,57.9,56.8,57.2
2007-02-05 05:30:00,EUR,Low Impact Expected,Sentix Investor Confidence,31.1,30.5,29.5
2007-02-05 05:30:00,GBP,Medium Impact Expected,Services PMI,59.2,60.0,60.6
2007-02-05 06:00:00,EUR,Low Impact Expected,Italian Prelim CPI m/m,0.2%,0.1%,0.1%
2007-02-05 11:00:00,CAD,High Impact Expected,Ivey PMI,53.8,52.0,49.4
2007-02-05 11:00:00,USD,High Impact Expected,ISM Non-Manufacturing PMI,59.0,56.8,57.1
2007-02-05 15:00:00,USD,Low Impact Expected,Loan Officer Survey,,,
2007-02-05 00:00:00,NZD,Non-Economic,Bank Holiday,,,
2007-02-06 01:00:00,JPY,Low Impact Expected,Leading Indicators,25.0%,25.0%,18.2%
2007-02-06 04:00:00,CHF,Low Impact Expected,Foreign Currency Reserves,45B,,46B
2007-02-06 06:00:00,EUR,Low Impact Expected,Retail Sales m/m,0.3%,1.0%,0.5%
2007-02-06 07:00:00,EUR,Medium Impact Expected,German Factory Orders m/m,-0.2%,0.5%,0.8%
2007-02-06 07:00:00,GBP,Medium Impact Expected,BRC Retail Sales Monitor y/y,3.1%,,2.5%
2007-02-06 09:30:00,CAD,Medium Impact Expected,Building Permits m/m,-7.8%,-2.0%,2.6%
2007-02-06 11:00:00,USD,Low Impact Expected,JOLTS Job Openings,4.43M,,4.29M
2007-02-06 13:00:00,CAD,Medium Impact Expected,Gov Council Member Longworth Speaks,,,
2007-02-06 18:00:00,USD,Medium Impact Expected,Fed Chairman Bernanke Speaks,,,
2007-02-06 18:30:00,AUD,High Impact Expected,Cash Rate,6.25%,6.25%,6.25%
2007-02-06 18:30:00,AUD,Low Impact Expected,AIG Construction Index,48.4,,52.1
2007-02-06 20:01:00,GBP,Low Impact Expected,Nationwide Consumer Confidence,84,85,83
2007-02-06 21:59:00,NZD,Low Impact Expected,ANZ Commodity Prices m/m,3.8%,,2.1%
2007-02-06 22:00:00,NZD,Low Impact Expected,ANZ Commodity Prices m/m,1.3%,,3.8%
2007-02-07 02:45:00,CHF,Low Impact Expected,Unemployment Rate,3.0%,3.1%,3.1%
2007-02-07 03:45:00,EUR,Low Impact Expected,French Gov Budget Balance,-36.2B,,-54.9B
2007-02-07 05:30:00,GBP,High Impact Expected,Manufacturing Production m/m,0.2%,0.1%,0.2%
2007-02-07 05:30:00,GBP,Low Impact Expected,Industrial Production m/m,-0.1%,0.1%,0.4%
2007-02-07 06:30:00,GBP,Low Impact Expected,BRC Shop Price Index y/y,1.8%,,2.3%
2007-02-07 07:00:00,EUR,Medium Impact Expected,German Industrial Production m/m,-0.5%,0.5%,2.0%
2007-02-07 09:30:00,USD,Medium Impact Expected,Prelim Nonfarm Productivity q/q,3.0%,2.0%,0.2%
2007-02-07 09:30:00,USD,Medium Impact Expected,Prelim Unit Labor Costs q/q,1.7%,2.1%,2.3%
2007-02-07 11:30:00,USD,Low Impact Expected,Crude Oil Inventories,-0.4M,2.0M,2.7M
2007-02-07 14:00:00,USD,Medium Impact Expected,10-y Bond Auction,4.74|2.4,,4.58|2.5
2007-02-07 16:00:00,USD,Low Impact Expected,Consumer Credit m/m,6.0B,7.0B,13.7B
2007-02-07 17:45:00,NZD,High Impact Expected,Employment Change q/q,-0.1%,0.0%,-0.4%
2007-02-07 17:45:00,NZD,High Impact Expected,Unemployment Rate,3.7%,3.8%,3.8%
2007-02-07 19:50:00,JPY,Low Impact Expected,Bank Lending y/y,1.7%,,1.7%
2007-02-07 19:50:00,JPY,Low Impact Expected,M2 Money Stock y/y,1.0%,0.8%,0.8%
2007-02-07 20:01:00,GBP,Low Impact Expected,NIESR GDP Estimate,0.8%,,0.8%
2007-02-07 20:30:00,AUD,High Impact Expected,Employment Change,-3.6K,3.0K,46.0K
2007-02-07 20:30:00,AUD,Medium Impact Expected,Unemployment Rate,4.5%,4.6%,4.6%
2007-02-08 02:00:00,JPY,Low Impact Expected,Prelim Machine Tool Orders y/y,5.7%,,-1.9%
2007-02-08 02:45:00,CHF,High Impact Expected,CPI m/m,-0.7%,-0.3%,0.0%
2007-02-08 02:45:00,CHF,Medium Impact Expected,SECO Consumer Climate,17,14,13
2007-02-08 03:00:00,EUR,Low Impact Expected,German Trade Balance,14.4B,17.0B,19.1B
2007-02-08 03:00:00,JPY,Low Impact Expected,Economy Watchers Sentiment,47.2,49.0,48.9
2007-02-08 04:00:00,GBP,High Impact Expected,Halifax HPI m/m,1.3%,0.4%,-0.9%
2007-02-08 08:00:00,GBP,High Impact Expected,Official Bank Rate,5.25%,5.25%,5.25%
2007-02-08 08:45:00,EUR,Medium Impact Expected,Main Refinancing Rate,3.50%,3.50%,3.50%
2007-02-08 09:15:00,CAD,High Impact Expected,Housing Starts,249K,216K,213K
2007-02-08 09:30:00,CAD,Low Impact Expected,NHPI m/m,0.0%,0.5%,0.5%
2007-02-08 09:30:00,EUR,High Impact Expected,ECB Press Conference,,,
2007-02-08 09:30:00,USD,Low Impact Expected,Unemployment Claims,311K,310K,308K
2007-02-08 11:00:00,USD,Low Impact Expected,Final Wholesale Inventories m/m,-0.5%,0.6%,1.1%
2007-02-08 11:30:00,USD,Low Impact Expected,Natural Gas Storage,-224B,-219B,-186B
2007-02-08 14:00:00,USD,Low Impact Expected,30-y Bond Auction,4.81|2.5,,5.08|1.8
2007-02-08 19:50:00,JPY,Medium Impact Expected,Core Machinery Orders m/m,-0.7%,-0.5%,3.8%
2007-02-08 20:30:00,AUD,Medium Impact Expected,Home Loans m/m,0.1%,0.3%,-0.4%
2007-02-09 03:00:00,EUR,Low Impact Expected,German WPI m/m,0.0%,-0.2%,0.0%
2007-02-09 03:45:00,EUR,Medium Impact Expected,French Industrial Production m/m,1.1%,0.2%,-0.4%
2007-02-09 03:45:00,EUR,Low Impact Expected,French Trade Balance,-2.9B,-2.9B,-2.7B
2007-02-09 05:00:00,EUR,Low Impact Expected,Italian Industrial Production m/m,2.0%,0.7%,0.5%
2007-02-09 00:00:00,All,Medium Impact Expected,G7 Meetings,,,
2007-02-09 05:30:00,GBP,High Impact Expected,Goods Trade Balance,-7.1B,-7.0B,-6.9B
2007-02-09 08:00:00,CAD,High Impact Expected,Employment Change,89.0K,25.0K,52.0K
2007-02-09 08:00:00,CAD,High Impact Expected,Unemployment Rate,6.2%,6.1%,6.1%
2007-02-10 00:00:00,All,High Impact Expected,G7 Meetings,,,
2007-02-11 00:00:00,JPY,Non-Economic,Bank Holiday,,,
2007-02-11 20:30:00,AUD,High Impact Expected,RBA Monetary Policy Statement,,,
2007-02-11 23:10:00,CNY,High Impact Expected,USD-Denominated Trade Balance,15.9B,15.5B,21.0B
2007-02-12 05:30:00,GBP,High Impact Expected,PPI Input m/m,-2.0%,-0.8%,0.1%
2007-02-12 05:30:00,GBP,Low Impact Expected,ONS HPI y/y,9.9%,9.4%,8.8%
2007-02-12 05:30:00,GBP,Low Impact Expected,PPI Output m/m,0.3%,0.2%,0.2%
2007-02-12 11:30:00,GBP,Low Impact Expected,CB Leading Index m/m,0.1%,,0.1%
2007-02-12 15:00:00,USD,Medium Impact Expected,Federal Budget Balance,38.2B,40.0B,44.5B
2007-02-12 17:45:00,NZD,High Impact Expected,PPI Input q/q,-0.3%,0.0%,2.0%
2007-02-12 17:45:00,NZD,Low Impact Expected,PPI Output q/q,-0.5%,-0.4%,0.7%
2007-02-12 19:50:00,JPY,Low Impact Expected,PPI y/y,2.2%,2.4%,2.5%
2007-02-12 20:30:00,AUD,Low Impact Expected,NAB Business Confidence,6,,4
2007-02-12 22:00:00,CNY,Medium Impact Expected,PPI y/y,3.3%,2.9%,3.1%
2007-02-13 01:00:00,JPY,Low Impact Expected,Consumer Confidence,48.1,48.8,45.9
2007-02-13 03:00:00,EUR,High Impact Expected,German Prelim GDP q/q,0.9%,0.6%,0.8%
2007-02-13 03:45:00,EUR,Low Impact Expected,French Prelim GDP q/q,0.6%,0.5%,0.0%
2007-02-13 04:00:00,EUR,Low Impact Expected,Spanish Flash GDP q/q,1.1%,1.1%,0.9%
2007-02-13 05:00:00,EUR,Low Impact Expected,Italian Prelim GDP q/q,1.1%,0.4%,0.3%
2007-02-13 05:30:00,GBP,High Impact Expected,CPI y/y,2.7%,2.9%,3.0%
2007-02-13 05:30:00,GBP,Medium Impact Expected,Core CPI y/y,1.6%,1.8%,1.8%
2007-02-13 05:30:00,GBP,Medium Impact Expected,RPI y/y,4.2%,4.5%,4.4%
2007-02-13 06:00:00,EUR,Medium Impact Expected,Flash GDP q/q,0.9%,0.6%,0.2%
2007-02-13 06:00:00,EUR,Medium Impact Expected,Industrial Production m/m,1.0%,0.4%,0.3%
2007-02-13 06:00:00,EUR,Medium Impact Expected,German ZEW Economic Sentiment,2.9,5.2,-3.6
2007-02-13 06:00:00,EUR,Low Impact Expected,ZEW Economic Sentiment,6.8,3.0,-1.8
2007-02-13 08:30:00,USD,Low Impact Expected,NFIB Small Business Index,98.9,,96.5
2007-02-13 09:30:00,CAD,Medium Impact Expected,Trade Balance,5.0B,4.7B,4.7B
2007-02-13 09:30:00,USD,High Impact Expected,Trade Balance,-61.2B,-59.5B,-58.1B
2007-02-13 11:00:00,USD,Low Impact Expected,IBD/TIPP Economic Optimism,52.7,54.0,53.7
2007-02-13 17:45:00,NZD,Low Impact Expected,FPI m/m,1.4%,,-0.5%
2007-02-13 19:30:00,AUD,Low Impact Expected,Westpac Consumer Sentiment,1.7%,,7.3%
2007-02-13 19:50:00,JPY,Low Impact Expected,Current Account,1.87T,2.01T,1.95T
2007-02-13 22:00:00,CNY,Medium Impact Expected,CPI y/y,2.2%,2.7%,2.8%
2007-02-13 22:00:00,CNY,Medium Impact Expected,New Loans,568B,,214B
2007-02-13 22:00:00,CNY,Low Impact Expected,M2 Money Supply y/y,15.8%,16.5%,16.9%
2007-02-14 00:30:00,JPY,Low Impact Expected,Revised Industrial Production m/m,0.9%,0.7%,0.7%
2007-02-14 02:25:00,CNY,Low Impact Expected,Foreign Direct Investment ytd/y,13.8%,,4.2%
2007-02-14 05:30:00,GBP,High Impact Expected,Claimant Count Change,-13.5K,-5.0K,-5.5K
2007-02-14 05:30:00,GBP,Medium Impact Expected,Average Earnings Index 3m/y,4.0%,4.1%,4.1%
2007-02-14 05:30:00,GBP,Low Impact Expected,Unemployment Rate,5.5%,5.5%,5.5%
2007-02-14 06:10:00,EUR,Low Impact Expected,German 10-y Bond Auction,4.11|1.8,,3.94|1.8
2007-02-14 06:30:00,GBP,High Impact Expected,BOE Gov King Speaks,,,
2007-02-14 06:30:00,GBP,High Impact Expected,BOE Inflation Report,,,
2007-02-14 09:30:00,CAD,Low Impact Expected,New Motor Vehicle Sales m/m,5.6%,5.0%,3.4%
2007-02-14 09:30:00,USD,High Impact Expected,Core Retail Sales m/m,0.3%,0.4%,1.3%
2007-02-14 09:30:00,USD,High Impact Expected,Retail Sales m/m,0.0%,0.3%,1.2%
2007-02-14 11:00:00,USD,High Impact Expected,Fed Chairman Bernanke Testifies,,,
2007-02-14 11:00:00,USD,Medium Impact Expected,Business Inventories m/m,0.0%,0.2%,0.2%
2007-02-14 11:00:00,USD,Low Impact Expected,Fed Monetary Policy Report,,,
2007-02-14 11:30:00,USD,Low Impact Expected,Crude Oil Inventories,-0.6M,1.0M,-0.4M
2007-02-14 17:30:00,AUD,Low Impact Expected,MI Inflation Expectations,3.2%,,3.5%
2007-02-14 17:45:00,NZD,High Impact Expected,Core Retail Sales m/m,0.2%,0.2%,-0.1%
2007-02-14 17:45:00,NZD,High Impact Expected,Retail Sales m/m,0.7%,0.7%,-0.2%
2007-02-14 17:45:00,NZD,Low Impact Expected,Core Retail Sales q/q,1.5%,,1.4%
2007-02-14 17:45:00,NZD,Low Impact Expected,Retail Sales q/q,1.8%,1.2%,1.3%
2007-02-14 19:00:00,NZD,Low Impact Expected,Business NZ Manufacturing Index,56.0,,54.3
2007-02-14 19:50:00,JPY,High Impact Expected,Prelim GDP q/q,1.2%,0.9%,0.1%
2007-02-14 19:50:00,JPY,Medium Impact Expected,Prelim GDP Price Index y/y,-0.5%,-0.5%,-0.7%
2007-02-14 20:01:00,GBP,Medium Impact Expected,RICS House Price Balance,28%,34%,37%
2007-02-14 20:30:00,AUD,Low Impact Expected,HPI q/q,0.9%,1.8%,2.1%
2007-02-14 20:30:00,AUD,Low Impact Expected,RBA Bulletin,,,
2007-02-15 05:30:00,GBP,High Impact Expected,Retail Sales m/m,-1.8%,0.2%,1.1%
2007-02-15 06:00:00,CHF,Medium Impact Expected,Credit Suisse Economic Expectations,-17.3,,-10.8
2007-02-15 06:00:00,EUR,Medium Impact Expected,ECB Monthly Bulletin,,,
2007-02-15 07:00:00,EUR,Medium Impact Expected,ECB President Trichet Speaks,,,
2007-02-15 09:30:00,CAD,Medium Impact Expected,Manufacturing Sales m/m,1.7%,0.6%,2.4%
2007-02-15 09:30:00,USD,Medium Impact Expected,Empire State Manufacturing Index,24.4,10.5,9.1
2007-02-15 09:30:00,USD,Medium Impact Expected,Import Prices m/m,-1.2%,-0.2%,1.1%
2007-02-15 09:30:00,USD,Low Impact Expected,Unemployment Claims,357K,314K,313K
2007-02-15 10:00:00,USD,High Impact Expected,TIC Long-Term Purchases,15.6B,60.0B,84.9B
2007-02-15 10:15:00,USD,Medium Impact Expected,Capacity Utilization Rate,81.2%,81.8%,81.8%
2007-02-15 10:15:00,USD,Medium Impact Expected,Industrial Production m/m,-0.5%,0.0%,0.5%
2007-02-15 11:00:00,USD,High Impact Expected,Fed Chairman Bernanke Testifies,,,
2007-02-15 11:30:00,CAD,Low Impact Expected,BOC Review,,,
2007-02-15 11:30:00,USD,Low Impact Expected,Natural Gas Storage,-259B,-254B,-224B
2007-02-15 13:00:00,USD,Medium Impact Expected,Philly Fed Manufacturing Index,0.6,3.5,8.3
2007-02-15 14:00:00,USD,Low Impact Expected,NAHB Housing Market Index,40,35,35
2007-02-15 19:50:00,JPY,Medium Impact Expected,Tertiary Industry Activity m/m,-0.4%,-0.1%,0.0%
2007-02-16 03:00:00,EUR,Low Impact Expected,German Final CPI m/m,-0.2%,-0.2%,-0.2%
2007-02-16 03:45:00,EUR,Medium Impact Expected,French Prelim Private Payrolls q/q,0.2%,0.2%,0.2%
2007-02-16 04:15:00,CHF,Medium Impact Expected,Retail Sales y/y,0.8%,2.5%,3.3%
2007-02-16 05:00:00,EUR,Low Impact Expected,Italian Trade Balance,-0.59B,-0.20B,-0.93B
2007-02-16 06:00:00,EUR,Low Impact Expected,Trade Balance,0.7B,3.2B,4.4B
2007-02-16 09:30:00,USD,High Impact Expected,PPI m/m,-0.6%,-0.6%,0.9%
2007-02-16 09:30:00,USD,Medium Impact Expected,Building Permits,1.57M,1.59M,1.61M
2007-02-16 09:30:00,USD,Medium Impact Expected,Core PPI m/m,0.2%,0.2%,0.2%
2007-02-16 09:30:00,USD,Medium Impact Expected,Housing Starts,1.41M,1.61M,1.64M
2007-02-16 11:00:00,USD,High Impact Expected,Prelim UoM Consumer Sentiment,93.3,96.5,96.9
2007-02-16 11:00:00,USD,Low Impact Expected,Prelim UoM Inflation Expectations,3.0%,,3.0%
2007-02-18 20:00:00,CNY,Non-Economic,Bank Holiday,,,
2007-02-18 20:01:00,GBP,Low Impact Expected,Rightmove HPI m/m,0.9%,,0.5%
2007-02-19 07:00:00,EUR,Medium Impact Expected,German Buba Monthly Report,,,
2007-02-19 00:00:00,USD,Non-Economic,Bank Holiday,,,
2007-02-19 09:30:00,CAD,Medium Impact Expected,Foreign Securities Purchases,-3.26B,3.89B,11.14B
2007-02-19 09:30:00,CAD,Medium Impact Expected,Wholesale Sales m/m,2.7%,0.6%,0.3%
2007-02-19 00:00:00,CNY,Non-Economic,Bank Holiday,,,
2007-02-20 03:00:00,EUR,Low Impact Expected,German PPI m/m,0.0%,0.1%,0.0%
2007-02-20 03:15:00,CHF,Medium Impact Expected,Trade Balance,1.27B,0.75B,0.41B
2007-02-20 04:15:00,CHF,Medium Impact Expected,PPI m/m,-0.2%,-0.1%,0.0%
2007-02-20 05:30:00,GBP,Low Impact Expected,M4 Money Supply m/m,0.9%,0.8%,0.9%
2007-02-20 05:30:00,GBP,Low Impact Expected,Public Sector Net Borrowing,-10.3B,10.0B,6.5B
2007-02-20 08:00:00,CAD,High Impact Expected,Core CPI m/m,0.1%,0.1%,-0.2%
2007-02-20 08:00:00,CAD,Medium Impact Expected,CPI m/m,0.1%,0.1%,0.2%
2007-02-20 08:30:00,CAD,Low Impact Expected,Gov Council Member Jenkins Speaks,,,
2007-02-20 09:30:00,CAD,Low Impact Expected,Leading Index m/m,0.5%,0.4%,0.2%
2007-02-20 19:00:00,AUD,Medium Impact Expected,RBA Gov Stevens Speaks,,,
2007-02-20 19:30:00,AUD,Low Impact Expected,MI Leading Index m/m,0.6%,,0.5%
2007-02-20 00:00:00,CNY,Non-Economic,Bank Holiday,,,
2007-02-20 20:30:00,AUD,Low Impact Expected,New Motor Vehicle Sales m/m,5.3%,,1.4%
2007-02-20 20:30:00,AUD,Low Impact Expected,Wage Price Index q/q,1.1%,0.9%,0.8%
2007-02-21 00:00:00,JPY,High Impact Expected,Overnight Call Rate,0.50%,0.25%,0.25%
2007-02-21 02:00:00,JPY,Low Impact Expected,BOJ Monthly Report,,,
2007-02-21 02:30:00,JPY,High Impact Expected,BOJ Press Conference,,,
2007-02-21 03:45:00,EUR,Low Impact Expected,French Final CPI m/m,-0.4%,-0.3%,0.2%
2007-02-21 04:00:00,GBP,Medium Impact Expected,MPC Member Bean Speaks,,,
2007-02-21 05:00:00,EUR,Low Impact Expected,Current Account,2.3B,-1.2B,0.9B
2007-02-21 05:30:00,GBP,High Impact Expected,MPC Official Bank Rate Votes,2-0-7,1-0-8,5-0-4
2007-02-21 07:00:00,GBP,Medium Impact Expected,CBI Industrial Order Expectations,4,-8,-9
2007-02-21 09:30:00,CAD,High Impact Expected,Core Retail Sales m/m,2.0%,0.7%,0.2%
2007-02-21 09:30:00,CAD,Medium Impact Expected,Retail Sales m/m,2.3%,1.0%,0.3%
2007-02-21 09:30:00,USD,High Impact Expected,Core CPI m/m,0.3%,0.2%,0.1%
2007-02-21 09:30:00,USD,Medium Impact Expected,CPI m/m,0.2%,0.2%,0.4%
2007-02-21 11:00:00,USD,Low Impact Expected,CB Leading Index m/m,0.1%,0.2%,0.6%
2007-02-21 14:00:00,USD,Medium Impact Expected,FOMC Member Kohn Speaks,,,
2007-02-21 15:00:00,USD,High Impact Expected,FOMC Meeting Minutes,,,
2007-02-21 19:50:00,JPY,Low Impact Expected,Trade Balance,1.09T,0.75T,0.71T
2007-02-21 00:00:00,CNY,Non-Economic,Bank Holiday,,,
2007-02-21 21:00:00,NZD,Low Impact Expected,Credit Card Spending y/y,6.7%,,9.9%
2007-02-22 03:00:00,EUR,Low Impact Expected,German Final GDP q/q,0.9%,0.9%,0.9%
2007-02-22 04:15:00,CHF,Medium Impact Expected,Employment Level,3.70M,3.69M,3.70M
2007-02-22 05:00:00,EUR,Low Impact Expected,Italian Retail Sales m/m,0.0%,0.1%,0.3%
2007-02-22 05:30:00,GBP,Medium Impact Expected,Prelim Business Investment q/q,3.3%,1.3%,3.1%
2007-02-22 06:00:00,EUR,Medium Impact Expected,Industrial New Orders m/m,2.8%,0.2%,1.1%
2007-02-22 06:49:00,GBP,Low Impact Expected,10-y Bond Auction,4.90|2.2,,4.57|2.2
2007-02-22 08:30:00,CAD,Medium Impact Expected,Gov Council Member Kennedy Speaks,,,
2007-02-22 09:30:00,CAD,Low Impact Expected,Corporate Profits q/q,1.5%,,2.8%
2007-02-22 09:30:00,USD,Low Impact Expected,Unemployment Claims,332K,320K,359K
2007-02-22 10:00:00,EUR,Medium Impact Expected,Belgian NBB Business Climate,3.5,2.2,2.1
2007-02-22 11:30:00,USD,Low Impact Expected,Crude Oil Inventories,3.7M,1.0M,-0.6M
2007-02-22 11:30:00,USD,Low Impact Expected,Natural Gas Storage,-223B,-225B,-259B
2007-02-22 19:00:00,AUD,Low Impact Expected,CB Leading Index m/m,0.2%,,0.5%
2007-02-22 19:50:00,JPY,Low Impact Expected,All Industries Activity m/m,0.0%,0.0%,-0.2%
2007-02-22 19:50:00,JPY,Low Impact Expected,SPPI y/y,0.6%,0.2%,0.2%
2007-02-22 00:00:00,CNY,Non-Economic,Bank Holiday,,,
2007-02-23 03:45:00,EUR,Low Impact Expected,French Consumer Spending m/m,1.2%,0.2%,1.2%
2007-02-23 05:00:00,EUR,High Impact Expected,German Ifo Business Climate,107.0,107.5,107.9
2007-02-23 05:30:00,GBP,High Impact Expected,Second Estimate GDP q/q,0.8%,0.8%,0.8%
2007-02-23 05:30:00,GBP,Low Impact Expected,Index of Services 3m/3m,1.0%,0.8%,0.9%
2007-02-25 17:45:00,NZD,High Impact Expected,Trade Balance,-833M,-652M,-352M
2007-02-25 19:50:00,JPY,Medium Impact Expected,Monetary Policy Meeting Minutes,,,
2007-02-25 20:00:00,NZD,Medium Impact Expected,ANZ Business Confidence,-5.9,,-7.7
2007-02-25 22:00:00,NZD,High Impact Expected,Inflation Expectations q/q,2.6%,,2.7%
2007-02-26 03:00:00,EUR,Low Impact Expected,German GfK Consumer Climate,4.4,4.7,4.9
2007-02-26 00:00:00,EUR,Low Impact Expected,Eurogroup Meetings,,,
2007-02-26 13:30:00,GBP,Medium Impact Expected,MPC Member Blanchflower Speaks,,,
2007-02-26 21:00:00,AUD,Medium Impact Expected,HIA New Home Sales m/m,5.8%,,6.0%
2007-02-27 00:00:00,EUR,Medium Impact Expected,German Prelim CPI m/m,0.4%,0.5%,-0.2%
2007-02-27 03:00:00,EUR,Low Impact Expected,German Import Prices m/m,-0.7%,-0.2%,-0.3%
2007-02-27 05:00:00,CHF,Medium Impact Expected,UBS Consumption Indicator,1.95,,1.90
2007-02-27 05:00:00,EUR,Low Impact Expected,M3 Money Supply y/y,9.8%,9.7%,9.8%
2007-02-27 05:00:00,EUR,Low Impact Expected,Private Loans y/y,10.6%,10.8%,10.7%
2007-02-27 05:00:00,EUR,Low Impact Expected,Retail PMI,49.8,,47.9
2007-02-27 00:00:00,EUR,Low Impact Expected,ECOFIN Meetings,,,
2007-02-27 05:30:00,GBP,Medium Impact Expected,High Street Lending,37.8K,,45.5K
2007-02-27 06:17:00,EUR,Low Impact Expected,Italian 10-y Bond Auction,4.14|1.6,,4.29|1.3
2007-02-27 09:30:00,USD,High Impact Expected,Core Durable Goods Orders m/m,-3.1%,-0.2%,2.6%
2007-02-27 09:30:00,USD,Medium Impact Expected,Durable Goods Orders m/m,-7.8%,-2.4%,2.8%
2007-02-27 10:00:00,USD,Low Impact Expected,S&P/CS Composite-20 HPI y/y,0.5%,0.9%,1.8%
2007-02-27 11:00:00,USD,High Impact Expected,CB Consumer Confidence,112.5,109.0,110.2
2007-02-27 11:00:00,USD,High Impact Expected,Existing Home Sales,6.46M,6.25M,6.27M
2007-02-27 11:00:00,USD,Low Impact Expected,Richmond Manufacturing Index,-10,-2,-11
2007-02-27 17:45:00,NZD,Medium Impact Expected,Building Consents m/m,3.9%,,-4.9%
2007-02-27 19:30:00,JPY,Low Impact Expected,Final Manufacturing PMI,53.0,,53.4
2007-02-27 19:50:00,JPY,Medium Impact Expected,Prelim Industrial Production m/m,-1.5%,-1.8%,0.9%
2007-02-27 19:50:00,JPY,Medium Impact Expected,Retail Sales y/y,-0.8%,0.2%,-0.2%
2007-02-27 20:30:00,AUD,Medium Impact Expected,Construction Work Done q/q,4.3%,1.5%,-2.1%
2007-02-27 20:30:00,AUD,Medium Impact Expected,Private Sector Credit m/m,1.3%,1.0%,1.0%
2007-02-28 01:00:00,JPY,Low Impact Expected,Housing Starts y/y,-0.7%,4.5%,10.2%
2007-02-28 03:00:00,GBP,Medium Impact Expected,Nationwide HPI m/m,0.7%,0.5%,0.3%
2007-02-28 04:55:00,EUR,Medium Impact Expected,German Unemployment Change,-69K,-78K,-70K
2007-02-28 06:00:00,EUR,Low Impact Expected,Consumer Confidence,-5,-6,-7
2007-02-28 06:00:00,EUR,Low Impact Expected,Final CPI y/y,1.8%,1.9%,1.9%
2007-02-28 06:00:00,EUR,Low Impact Expected,Final Core CPI y/y,1.7%,1.6%,1.5%
2007-02-28 06:00:00,EUR,Low Impact Expected,Unemployment Rate,7.4%,7.5%,7.5%
2007-02-28 06:30:00,CHF,Medium Impact Expected,KOF Economic Barometer,1.79,1.70,1.74
2007-02-28 06:30:00,GBP,Low Impact Expected,GfK Consumer Confidence,-8,-8,-7
2007-02-28 08:30:00,USD,Low Impact Expected,FOMC Member Kohn Speaks,,,
2007-02-28 09:30:00,USD,High Impact Expected,Prelim GDP q/q,2.2%,2.4%,3.5%
2007-02-28 09:30:00,USD,Low Impact Expected,Prelim GDP Price Index q/q,1.7%,1.5%,1.5%
2007-02-28 09:55:00,USD,Medium Impact Expected,FOMC Member Geithner Speaks,,,
2007-02-28 10:00:00,EUR,High Impact Expected,ECB President Trichet Speaks,,,
2007-02-28 10:45:00,USD,Medium Impact Expected,Chicago PMI,47.9,50.0,48.8
2007-02-28 11:00:00,USD,High Impact Expected,Fed Chairman Bernanke Testifies,,,
2007-02-28 11:00:00,USD,High Impact Expected,New Home Sales,937K,1080K,1123K
2007-02-28 11:30:00,USD,Low Impact Expected,Crude Oil Inventories,1.4M,2.1M,3.7M
2007-02-28 17:45:00,NZD,Low Impact Expected,Visitor Arrivals m/m,-3.2%,,-1.5%
2007-02-28 18:30:00,AUD,Low Impact Expected,AIG Manufacturing Index,57.7,,51.3
2007-02-28 20:30:00,AUD,High Impact Expected,Private Capital Expenditure q/q,-0.2%,2.9%,-5.3%
2007-02-28 22:30:00,CNY,Medium Impact Expected,Caixin Manufacturing PMI,53.0,,52.0
2007-02-28 23:45:00,JPY,Low Impact Expected,10-y Bond Auction,1.67|3.9,,1.70|2.8
2007-03-01 01:30:00,AUD,Medium Impact Expected,Commodity Prices y/y,8.1%,,9.6%
